Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code
CA-2015-101868,6/9/2015,6/16/2015,Standard Class,MJ-17740,33178
CA-2017-133207,11/27/2017,12/3/2017,Standard Class,DO-13645,90036
CA-2015-132948,3/27/2015,4/3/2015,Standard Class,MV-17485,98115
CA-2015-134992,9/22/2015,9/26/2015,Second Class,MG-17875,22204
CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,92105
CA-2015-121783,11/10/2015,11/14/2015,Standard Class,PO-19180,55113
US-2014-138835,9/10/2014,9/14/2014,Standard Class,DA-13450,23464
CA-2015-112214,8/5/2015,8/11/2015,Standard Class,AH-10690,75220
US-2017-153255,9/3/2017,9/7/2017,Second Class,JK-15730,94521
CA-2015-108119,11/1/2015,11/8/2015,Standard Class,MS-17530,72032
CA-2015-157434,4/29/2015,5/4/2015,Second Class,JK-15640,19120
CA-2016-101525,5/1/2016,5/4/2016,Second Class,CM-12235,72209
US-2014-117968,8/5/2014,8/7/2014,Second Class,RS-19420,6450
CA-2016-158211,1/4/2016,1/8/2016,Standard Class,BP-11185,19143
CA-2016-152247,11/7/2016,11/12/2016,Standard Class,MA-17995,82001
CA-2016-128223,6/14/2016,6/14/2016,Same Day,EB-13705,92804
CA-2016-154235,9/24/2016,9/28/2016,Standard Class,RD-19900,47401
CA-2017-129910,3/30/2017,4/3/2017,Standard Class,ME-17320,31907
CA-2017-133095,6/4/2017,6/4/2017,Same Day,EH-14005,72401
CA-2015-130554,4/7/2015,4/9/2015,First Class,FM-14290,19140
CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,1841
CA-2016-133319,9/5/2016,9/11/2016,Standard Class,MV-17485,10011
CA-2016-133935,9/18/2016,9/22/2016,Standard Class,JW-15220,92105
CA-2016-136301,3/13/2016,3/15/2016,Second Class,EH-13765,94109
US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,94110
CA-2017-151596,10/8/2017,10/11/2017,First Class,BP-11050,2920
CA-2015-147879,5/7/2015,5/12/2015,Standard Class,CC-12220,42301
CA-2016-166625,4/14/2016,4/17/2016,First Class,JM-15580,21215
CA-2016-146157,11/21/2016,11/26/2016,Standard Class,RD-19720,60610
CA-2017-159954,9/10/2017,9/14/2017,Standard Class,SS-20410,30318
CA-2017-100825,9/9/2017,9/14/2017,Standard Class,KD-16495,90036
CA-2014-168305,11/1/2014,11/8/2014,Standard Class,PL-18925,90049
CA-2016-167682,4/3/2016,4/9/2016,Standard Class,ZD-21925,47374
CA-2017-108000,1/12/2017,1/16/2017,Standard Class,LS-16945,94110
CA-2015-146465,11/20/2015,11/24/2015,Standard Class,PB-18805,94122
CA-2016-159639,11/27/2016,12/2/2016,Standard Class,PC-18745,7090
US-2017-153948,11/6/2017,11/6/2017,Same Day,FM-14290,94122
US-2016-113985,12/2/2016,12/7/2016,Standard Class,KD-16495,95123
CA-2016-155383,12/17/2016,12/22/2016,Standard Class,SC-20680,98115
CA-2014-120432,8/24/2014,8/26/2014,Second Class,DW-13585,42301
US-2015-126977,9/17/2015,9/23/2015,Standard Class,PF-19120,10035
CA-2016-130288,11/26/2016,11/30/2016,Second Class,DK-13225,10011
CA-2017-146458,11/19/2017,11/22/2017,Second Class,RB-19435,22153
CA-2017-150420,6/3/2017,6/8/2017,Standard Class,GD-14590,98226
US-2014-118997,4/8/2014,4/12/2014,Standard Class,RA-19885,35601
CA-2014-114314,10/11/2014,10/15/2014,Standard Class,DB-13555,72701
US-2017-169551,7/7/2017,7/9/2017,First Class,RL-19615,19120
CA-2016-103107,7/4/2016,7/4/2016,Same Day,RB-19465,98103
CA-2017-122077,5/19/2017,5/25/2017,Standard Class,JF-15295,75023
CA-2017-112431,10/12/2017,10/14/2017,Second Class,RW-19690,90049
CA-2016-151092,8/6/2016,8/13/2016,Standard Class,VG-21790,90032
CA-2014-104178,8/25/2014,8/29/2014,Standard Class,JM-15265,90036
CA-2015-115924,9/14/2015,9/18/2015,Second Class,BE-11455,50315
CA-2017-161046,3/5/2017,3/5/2017,Same Day,CB-12535,38671
US-2017-141698,4/15/2017,4/21/2017,Standard Class,SD-20485,77041
US-2014-105151,3/30/2014,3/31/2014,First Class,SG-20890,10009
CA-2014-155796,11/11/2014,11/15/2014,Second Class,TS-21430,19601
CA-2016-127138,3/12/2016,3/15/2016,Second Class,DK-13225,94109
CA-2017-150602,2/9/2017,2/14/2017,Second Class,ML-17395,90045
CA-2014-140732,11/11/2014,11/13/2014,Second Class,MA-17560,90004
CA-2017-119011,8/20/2017,8/25/2017,Standard Class,LR-17035,94109
CA-2016-166912,1/15/2016,1/17/2016,First Class,BE-11335,10009
CA-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,92105
CA-2017-115105,2/6/2017,2/11/2017,Standard Class,BD-11770,10024
CA-2015-143980,12/25/2015,12/29/2015,Standard Class,JK-15640,10011
CA-2016-135636,10/8/2016,10/13/2016,Standard Class,DB-13615,28205
CA-2017-102155,7/13/2017,7/17/2017,Standard Class,RR-19525,66212
CA-2017-116953,4/24/2017,4/25/2017,First Class,SV-20935,85204
CA-2014-117765,9/7/2014,9/13/2014,Standard Class,RB-19465,74133
CA-2016-114895,11/21/2016,11/28/2016,Standard Class,MV-18190,10035
CA-2017-112984,9/16/2017,9/18/2017,Second Class,EH-14185,19143
CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,39401
US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,90049
CA-2016-162187,12/11/2016,12/11/2016,Same Day,NS-18640,43229
US-2014-112991,12/10/2014,12/14/2014,Standard Class,SH-19975,83605
CA-2014-124079,12/13/2014,12/17/2014,Standard Class,RF-19345,85023
US-2017-146878,9/21/2017,9/27/2017,Standard Class,DL-12865,33142
CA-2017-107244,9/7/2017,9/11/2017,Standard Class,AG-10390,90004
CA-2015-100657,11/2/2015,11/7/2015,Standard Class,SW-20245,12180
CA-2017-129581,12/11/2017,12/18/2017,Standard Class,KN-16390,2740
CA-2017-129028,4/1/2017,4/3/2017,First Class,GB-14530,29501
CA-2015-135580,12/30/2015,1/3/2016,Standard Class,CL-12565,90049
CA-2016-159016,3/10/2016,3/11/2016,First Class,KF-16285,90008
CA-2014-102652,4/6/2014,4/12/2014,Standard Class,AY-10555,90049
CA-2014-152422,10/5/2014,10/10/2014,Second Class,BD-11635,43229
US-2016-156692,8/13/2016,8/13/2016,Same Day,HG-15025,70065
CA-2014-130869,11/17/2014,11/21/2014,Standard Class,CB-12025,75104
US-2017-128832,4/24/2017,4/27/2017,First Class,LS-16945,2908
CA-2017-139717,8/24/2017,8/26/2017,Second Class,DM-13015,43130
CA-2017-136007,2/23/2017,3/2/2017,Standard Class,AC-10615,98115
CA-2016-157364,11/19/2016,11/21/2016,First Class,LT-17110,28540
US-2016-112970,11/14/2016,11/15/2016,First Class,TB-21250,90049
US-2017-152492,7/6/2017,7/6/2017,Same Day,AH-10585,33142
CA-2016-101168,12/25/2016,1/1/2017,Standard Class,SS-20140,3060
CA-2017-104010,4/23/2017,4/25/2017,First Class,TD-20995,10011
CA-2015-130253,12/14/2015,12/18/2015,Standard Class,PP-18955,90036
US-2015-155369,4/19/2015,4/25/2015,Standard Class,PG-18820,75007
CA-2016-131205,9/4/2016,9/8/2016,Standard Class,AA-10645,40324
CA-2017-122364,9/24/2017,9/29/2017,Standard Class,FA-14230,90008
CA-2016-117912,2/4/2016,2/8/2016,Standard Class,TB-21520,85635
CA-2017-145702,5/19/2017,5/24/2017,Second Class,AH-10075,37918
CA-2015-113215,9/3/2015,9/8/2015,Standard Class,CP-12085,85705
CA-2016-154662,6/9/2016,6/16/2016,Standard Class,BF-11215,55407
CA-2015-105571,11/7/2015,11/11/2015,Standard Class,CP-12340,33142
CA-2016-152765,6/15/2016,6/18/2016,First Class,LS-17245,77036
CA-2015-153878,4/25/2015,4/30/2015,Standard Class,TS-21655,53209
CA-2016-124016,9/23/2016,9/26/2016,Second Class,JS-15940,43130
CA-2016-113551,8/18/2016,8/20/2016,First Class,NF-18385,78539
CA-2014-107524,3/2/2014,3/8/2014,Standard Class,KN-16705,10009
CA-2014-138072,12/30/2014,1/3/2015,Standard Class,GA-14725,19120
CA-2015-134201,4/10/2015,4/16/2015,Standard Class,EH-14125,14609
CA-2015-111780,12/25/2015,12/30/2015,Second Class,RA-19285,92037
CA-2015-119942,4/5/2015,4/7/2015,First Class,TT-21070,19120
CA-2015-151547,1/17/2015,1/23/2015,Standard Class,AH-10465,38134
CA-2017-166695,5/20/2017,5/24/2017,Standard Class,CC-12430,90712
CA-2017-167542,8/13/2017,8/20/2017,Standard Class,KD-16495,19120
CA-2015-120901,12/31/2015,1/4/2016,Standard Class,BG-11035,78745
CA-2017-121398,12/25/2017,12/29/2017,Standard Class,FH-14365,90008
CA-2016-151561,9/1/2016,9/7/2016,Standard Class,PG-18820,10011
CA-2017-154676,8/5/2017,8/8/2017,First Class,NZ-18565,77070
US-2014-165589,2/18/2014,2/18/2014,Same Day,TB-21595,79424
US-2016-132577,11/22/2016,11/27/2016,Standard Class,JE-15475,77095
CA-2015-114048,12/14/2015,12/18/2015,Standard Class,EH-13945,92627
CA-2015-137281,6/13/2015,6/17/2015,Standard Class,BF-10975,30076
US-2017-162068,12/28/2017,12/31/2017,Second Class,PC-18745,80538
CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,10035
US-2017-132381,8/22/2017,8/24/2017,First Class,Dp-13240,19143
CA-2015-147011,6/18/2015,6/22/2015,Standard Class,HR-14830,33178
CA-2014-120852,12/20/2014,12/25/2014,Standard Class,WB-21850,75051
CA-2016-150007,9/11/2016,9/16/2016,Standard Class,AS-10090,60653
CA-2016-124590,11/12/2016,11/16/2016,Standard Class,SP-20920,44134
CA-2016-133802,3/14/2016,3/20/2016,Standard Class,SP-20650,94061
US-2016-113677,11/13/2016,11/19/2016,Standard Class,CM-12655,10011
CA-2017-143378,9/19/2017,9/25/2017,Standard Class,JR-16210,97477
CA-2017-152660,12/4/2017,12/9/2017,Standard Class,CB-12415,60610
CA-2015-142139,8/31/2015,9/5/2015,Standard Class,SD-20485,76021
CA-2017-145772,6/3/2017,6/7/2017,Standard Class,SS-20140,90036
CA-2016-124100,3/31/2016,4/6/2016,Standard Class,EH-13990,10009
US-2014-158400,10/25/2014,10/28/2014,First Class,AH-10030,94109
CA-2017-162033,3/26/2017,4/2/2017,Standard Class,EM-14200,23464
CA-2014-163447,12/27/2014,12/31/2014,Standard Class,TB-21190,10011
CA-2017-145737,9/15/2017,9/20/2017,Standard Class,AB-10165,37087
CA-2016-148096,8/16/2016,8/19/2016,First Class,AO-10810,90045
CA-2016-146766,11/4/2016,11/4/2016,Same Day,TT-21220,91911
CA-2015-105613,10/18/2015,10/22/2015,Standard Class,KN-16705,78501
US-2016-142251,10/31/2016,11/4/2016,Second Class,FO-14305,33021
CA-2014-131247,3/30/2014,4/4/2014,Standard Class,GA-14725,94110
US-2015-113593,4/18/2015,4/20/2015,First Class,NC-18415,93454
CA-2017-121083,7/9/2017,7/15/2017,Standard Class,JF-15190,6040
CA-2017-151190,6/27/2017,7/1/2017,Standard Class,GT-14710,68104
CA-2014-133543,12/22/2014,12/26/2014,Standard Class,KM-16660,95123
CA-2017-105130,11/21/2017,11/25/2017,Standard Class,PJ-18835,94122
CA-2016-161928,6/27/2016,6/29/2016,Second Class,AC-10660,94109
CA-2017-101322,12/28/2017,12/31/2017,First Class,JG-15310,90805
US-2016-106600,4/8/2016,4/11/2016,First Class,RM-19375,31907
CA-2014-111871,3/18/2014,3/21/2014,Second Class,EK-13795,94110
CA-2017-139437,7/3/2017,7/8/2017,Standard Class,RD-19585,90004
CA-2017-151484,4/20/2017,4/23/2017,First Class,CV-12805,19120
CA-2016-104150,8/3/2016,8/5/2016,Second Class,AG-10330,74133
CA-2016-161025,12/3/2016,12/9/2016,Standard Class,GM-14440,90049
CA-2014-103989,3/19/2014,3/21/2014,First Class,MC-17605,33801
CA-2015-142433,4/20/2015,4/25/2015,Standard Class,ES-14020,77036
CA-2015-132815,9/19/2015,9/22/2015,Second Class,RW-19540,90008
CA-2014-101266,8/27/2014,8/30/2014,Second Class,MM-17920,22153
CA-2016-141523,12/19/2016,12/24/2016,Second Class,MH-17440,10035
US-2014-106299,8/2/2014,8/8/2014,Standard Class,NZ-18565,65807
CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,29203
CA-2016-143609,12/11/2016,12/13/2016,First Class,DB-13270,97206
CA-2015-138331,8/7/2015,8/12/2015,Standard Class,JK-15625,19120
CA-2015-138954,11/15/2015,11/17/2015,First Class,MH-17785,10035
CA-2017-157903,4/4/2017,4/8/2017,Standard Class,AM-10705,60016
CA-2016-157259,12/24/2016,12/28/2016,Standard Class,JM-15535,10035
CA-2017-107986,12/13/2017,12/13/2017,Same Day,MW-18220,98103
CA-2017-104927,12/22/2017,12/26/2017,Standard Class,AG-10330,77095
CA-2017-113453,10/21/2017,10/28/2017,Standard Class,CM-12160,19143
CA-2015-149909,11/13/2015,11/17/2015,Standard Class,RA-19915,47201
CA-2015-146675,4/16/2015,4/20/2015,Standard Class,SB-20185,60201
CA-2016-118332,12/16/2016,12/23/2016,Standard Class,PK-19075,92307
CA-2016-133669,10/21/2016,10/27/2016,Standard Class,SV-20935,43229
CA-2017-145660,12/1/2017,12/3/2017,First Class,MG-17650,43302
CA-2016-133697,10/20/2016,10/24/2016,Second Class,CM-12445,77095
CA-2017-148138,9/29/2017,10/3/2017,Standard Class,ME-18010,43302
CA-2017-119809,8/18/2017,8/25/2017,Standard Class,YS-21880,98103
CA-2017-149944,11/12/2017,11/16/2017,Second Class,MB-17305,98632
CA-2014-128538,10/11/2014,10/15/2014,Standard Class,AS-10240,90278
CA-2015-161711,11/28/2015,12/3/2015,Standard Class,MC-17425,10035
US-2015-129553,7/27/2015,8/2/2015,Standard Class,PG-18820,40214
CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030,48183
US-2017-157224,9/14/2017,9/18/2017,Second Class,JB-16000,90045
CA-2017-140627,12/23/2017,12/27/2017,Standard Class,DK-12985,37075
CA-2015-133445,10/5/2015,10/9/2015,Standard Class,JF-15490,97206
CA-2014-148782,11/2/2014,11/7/2014,Standard Class,PO-18850,75061
CA-2016-148208,1/22/2016,1/27/2016,Standard Class,BT-11530,44105
CA-2017-127656,7/11/2017,7/17/2017,Standard Class,NW-18400,50701
US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,98105
CA-2016-144400,2/23/2016,2/27/2016,Standard Class,AC-10420,19120
US-2016-155180,1/22/2016,1/29/2016,Standard Class,TB-21280,10009
CA-2015-134075,12/12/2015,12/16/2015,Standard Class,HA-14905,95123
US-2016-131912,10/29/2016,11/1/2016,Second Class,LH-17155,90008
CA-2017-141572,5/28/2017,5/31/2017,Second Class,LO-17170,3301
CA-2014-134621,12/21/2014,12/28/2014,Standard Class,DP-13390,38401
CA-2016-165561,11/24/2016,11/28/2016,Standard Class,CR-12580,98006
CA-2015-112305,11/20/2015,11/25/2015,Standard Class,KB-16405,98105
CA-2017-121580,5/29/2017,6/4/2017,Standard Class,ML-17410,47201
CA-2014-101147,12/2/2014,12/4/2014,First Class,MC-17575,60623
CA-2014-165806,4/7/2014,4/7/2014,Same Day,VM-21685,30062
CA-2015-151624,9/8/2015,9/14/2015,Standard Class,VW-21775,36116
CA-2017-139444,9/9/2017,9/15/2017,Standard Class,GK-14620,75023
CA-2015-133977,9/6/2015,9/8/2015,Second Class,AT-10435,33319
CA-2017-141425,11/2/2017,11/6/2017,Second Class,AR-10825,43229
CA-2015-133536,3/28/2015,3/30/2015,Second Class,JH-15820,10009
CA-2015-150441,8/13/2015,8/17/2015,Second Class,RA-19285,47374
CA-2015-162607,5/12/2015,5/18/2015,Standard Class,RO-19780,98115
CA-2017-103506,7/23/2017,7/27/2017,Standard Class,LR-17035,11561
CA-2016-132479,9/24/2016,9/26/2016,First Class,MK-17905,61107
CA-2017-160724,5/5/2017,5/10/2017,Standard Class,YS-21880,31907
US-2016-115952,10/6/2016,10/6/2016,Same Day,JH-15910,74133
CA-2014-146731,11/3/2014,11/8/2014,Standard Class,AT-10735,37211
CA-2015-115392,10/1/2015,10/4/2015,Second Class,RM-19675,2138
CA-2017-102379,12/2/2017,12/6/2017,Standard Class,BB-11545,94601
CA-2017-149706,12/11/2017,12/12/2017,First Class,AS-10285,60067
US-2016-139087,7/17/2016,7/22/2016,Second Class,DK-13375,98105
CA-2017-152226,5/12/2017,5/16/2017,Standard Class,JH-15910,45231
CA-2015-116484,11/20/2015,11/26/2015,Standard Class,JK-15205,43302
CA-2016-100944,9/24/2016,9/28/2016,Standard Class,EH-13765,90049
CA-2016-125080,10/21/2016,10/26/2016,Standard Class,VW-21775,44107
CA-2016-121020,10/24/2016,10/31/2016,Standard Class,CG-12040,37087
CA-2014-100090,7/8/2014,7/12/2014,Standard Class,EB-13705,94122
US-2015-139675,3/13/2015,3/18/2015,Second Class,NF-18595,95928
CA-2017-143756,12/2/2017,12/5/2017,First Class,ME-17725,24153
CA-2015-151253,4/22/2015,4/26/2015,Standard Class,AZ-10750,90008
CA-2014-141152,9/16/2014,9/19/2014,First Class,RF-19345,10024
CA-2014-141313,12/28/2014,1/1/2015,Standard Class,AJ-10780,1915
CA-2014-169852,10/21/2014,10/26/2014,Standard Class,SF-20965,92024
CA-2017-107314,11/30/2017,12/3/2017,First Class,MZ-17335,94109
US-2014-161305,6/6/2014,6/12/2014,Standard Class,SB-20170,60623
CA-2017-166919,11/23/2017,11/27/2017,Standard Class,AH-10210,75220
CA-2017-162712,6/18/2017,6/20/2017,Second Class,NK-18490,78415
CA-2017-107552,5/5/2017,5/5/2017,Same Day,AI-10855,10035
CA-2016-163328,11/4/2016,11/6/2016,Second Class,TP-21565,97405
CA-2014-112837,9/11/2014,9/16/2014,Standard Class,LW-17125,93030
CA-2017-120019,2/16/2017,2/21/2017,Standard Class,NG-18355,6824
CA-2014-100762,11/24/2014,11/29/2014,Standard Class,NG-18355,49201
CA-2017-161459,11/25/2017,11/29/2017,Second Class,EB-13750,92677
CA-2017-160017,9/28/2017,10/2/2017,Standard Class,SP-20860,32216
CA-2014-123316,10/13/2014,10/17/2014,Standard Class,SP-20545,10550
CA-2014-141299,6/3/2014,6/7/2014,Second Class,RB-19795,48640
CA-2014-104402,6/17/2014,6/23/2014,Standard Class,DB-13660,19711
CA-2015-110289,10/29/2015,11/2/2015,Standard Class,NB-18655,94109
CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,48185
CA-2014-133305,7/11/2014,7/15/2014,Standard Class,MH-17455,10011
CA-2016-165995,8/30/2016,9/6/2016,Standard Class,BG-11740,90008
CA-2017-143112,10/5/2017,10/9/2017,Standard Class,TS-21370,10035
US-2017-105830,12/31/2016,1/2/2017,First Class,DB-13660,43130
CA-2015-146255,3/7/2015,3/10/2015,First Class,EM-14140,19711
CA-2017-104822,10/20/2017,10/20/2017,Same Day,RB-19465,10024
CA-2015-104486,5/1/2015,5/6/2015,Standard Class,PO-18850,94109
CA-2017-161557,9/3/2017,9/8/2017,Standard Class,AG-10900,75217
CA-2017-161130,11/3/2017,11/8/2017,Standard Class,BF-11275,33178
US-2015-161347,9/13/2015,9/19/2015,Standard Class,HG-14845,19120
US-2015-109015,9/6/2015,9/12/2015,Standard Class,BS-11590,10011
CA-2014-110611,10/6/2014,10/13/2014,Standard Class,JD-16015,19120
CA-2017-139080,1/23/2017,1/28/2017,Standard Class,CS-12250,98103
CA-2015-115693,12/10/2015,12/15/2015,Standard Class,FC-14245,90032
US-2014-107993,11/25/2014,11/30/2014,Standard Class,SE-20110,97477
CA-2017-110443,11/21/2017,11/25/2017,Standard Class,CK-12205,98059
CA-2017-144848,4/4/2017,4/5/2017,First Class,DS-13030,10009
US-2017-147998,5/19/2017,5/24/2017,Standard Class,SA-20830,95123
CA-2016-103919,10/3/2016,10/7/2016,Standard Class,TP-21565,75051
CA-2016-113425,11/21/2016,11/21/2016,Same Day,JK-16120,10009
CA-2017-143035,10/3/2017,10/5/2017,Second Class,CC-12430,10009
CA-2014-107811,4/29/2014,5/3/2014,Standard Class,LA-16780,38109
CA-2016-163216,10/7/2016,10/10/2016,First Class,AW-10930,19143
US-2016-116442,12/15/2016,12/22/2016,Standard Class,BP-11230,90004
CA-2017-150623,4/10/2017,4/14/2017,Standard Class,DB-13360,6708
US-2014-163797,4/8/2014,4/13/2014,Standard Class,PC-19000,85224
CA-2016-127236,3/29/2016,4/2/2016,Standard Class,TB-21595,45503
US-2017-104661,1/15/2017,1/18/2017,First Class,TB-21250,78745
CA-2014-134103,1/30/2014,2/4/2014,Standard Class,MV-18190,48234
CA-2015-147529,2/7/2015,2/11/2015,Standard Class,DK-12835,22153
CA-2016-129126,12/14/2016,12/19/2016,Standard Class,PK-19075,10011
CA-2017-131632,10/31/2017,11/4/2017,Standard Class,AH-10120,75217
CA-2017-151981,8/6/2017,8/12/2017,Standard Class,GM-14455,3301
CA-2017-125472,5/30/2017,5/31/2017,First Class,BD-11725,70506
CA-2015-156328,11/30/2015,12/5/2015,Standard Class,RM-19375,27604
CA-2017-154074,8/31/2017,9/2/2017,Second Class,BW-11110,99207
CA-2017-161774,5/14/2017,5/15/2017,First Class,GT-14710,77041
CA-2017-151211,8/17/2017,8/23/2017,Standard Class,AH-10120,40214
CA-2017-142671,11/10/2017,11/14/2017,Second Class,DR-12940,33021
CA-2017-144750,8/21/2017,8/21/2017,Same Day,DL-13495,85224
CA-2016-111976,3/8/2016,3/12/2016,Standard Class,BD-11620,19120
CA-2016-140130,10/31/2016,11/5/2016,Standard Class,HW-14935,74133
CA-2014-159121,7/26/2014,8/1/2014,Standard Class,JO-15145,84020
CA-2015-149650,10/24/2015,10/27/2015,First Class,RD-19660,94601
CA-2017-115777,8/19/2017,8/24/2017,Standard Class,DO-13645,1841
CA-2016-143714,5/23/2016,5/27/2016,Standard Class,CC-12370,19120
CA-2014-165764,11/3/2014,11/7/2014,Standard Class,SH-20395,28540
CA-2015-121405,3/30/2015,4/4/2015,Standard Class,FC-14335,60610
US-2017-116897,5/27/2017,5/29/2017,First Class,JG-15160,83201
US-2017-113992,12/14/2017,12/19/2017,Standard Class,LC-16885,75023
CA-2014-166891,10/4/2014,10/6/2014,First Class,CC-12220,10024
CA-2016-101161,10/13/2016,10/20/2016,Standard Class,BW-11110,10024
CA-2015-151785,3/5/2015,3/10/2015,Standard Class,JJ-15445,60623
US-2017-119816,3/4/2017,3/6/2017,Second Class,TT-21460,77095
CA-2015-156510,9/25/2015,9/29/2015,Standard Class,EH-13990,6450
US-2015-110261,12/19/2015,12/23/2015,Second Class,PR-18880,60025
CA-2015-125710,10/8/2015,10/13/2015,Standard Class,BT-11680,77036
CA-2017-161102,7/31/2017,8/3/2017,First Class,EC-14050,94110
CA-2014-110065,8/5/2014,8/11/2014,Standard Class,SP-20650,10009
US-2017-133361,5/14/2017,5/17/2017,First Class,AJ-10780,21215
US-2016-155404,9/22/2016,9/28/2016,Standard Class,AS-10630,40214
CA-2015-114503,11/13/2015,11/17/2015,Standard Class,AA-10375,37087
CA-2017-153080,5/22/2017,5/25/2017,Second Class,EH-13945,90008
CA-2016-163804,12/2/2016,12/8/2016,Standard Class,DB-13270,2908
CA-2015-108532,8/29/2015,9/2/2015,Standard Class,CC-12100,48234
CA-2014-151897,6/6/2014,6/10/2014,Standard Class,VT-21700,77070
CA-2016-113292,3/18/2016,3/20/2016,Second Class,DB-13060,38401
CA-2014-149524,1/14/2014,1/15/2014,First Class,BS-11590,19140
CA-2017-140872,6/3/2017,6/10/2017,Standard Class,NR-18550,33024
CA-2017-113908,6/3/2017,6/9/2017,Standard Class,KN-16390,10011
CA-2015-120621,3/21/2015,3/26/2015,Standard Class,JW-16075,28540
US-2017-148866,9/19/2017,9/24/2017,Standard Class,JM-15535,10011
CA-2014-149594,9/15/2014,9/19/2014,Standard Class,MF-18250,19120
CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230,32839
CA-2017-111262,10/28/2017,11/1/2017,Second Class,KH-16510,77095
CA-2015-103135,7/24/2015,7/28/2015,Standard Class,SS-20515,40214
CA-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,44256
CA-2017-128265,11/17/2017,11/22/2017,Second Class,VW-21775,10011
CA-2016-152331,6/26/2016,6/30/2016,Standard Class,LD-16855,60653
US-2016-128909,10/9/2016,10/11/2016,Second Class,SP-20545,19143
CA-2017-102197,12/20/2017,12/26/2017,Standard Class,DK-13150,10009
